"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20241222","분당선","상갈","2918","3070","20241225",""
"20241222","분당선","기흥","5888","5532","20241225",""
"20241222","분당선","신갈","2281","2260","20241225",""
"20241222","분당선","구성","3762","3903","20241225",""
"20241222","분당선","죽전","7932","8835","20241225",""
"20241222","분당선","보정","1204","1101","20241225",""
"20241222","분당선","이매","3977","4015","20241225",""
"20241222","분당선","오리","5804","5015","20241225",""
"20241222","분당선","미금","8058","8400","20241225",""
"20241222","분당선","정자","7873","8173","20241225",""
"20241222","분당선","수내","6400","6288","20241225",""
"20241222","분당선","서현","15836","15800","20241225",""
"20241222","분당선","야탑","15053","15233","20241225",""
"20241222","분당선","모란","11827","12237","20241225",""
"20241222","분당선","태평","8779","8227","20241225",""
"20241222","분당선","가천대","4127","4490","20241225",""
"20241222","분당선","선정릉","2331","2329","20241225",""
"20241222","분당선","강남구청","3515","4138","20241225",""
"20241222","분당선","압구정로데오","12383","12710","20241225",""
"20241222","분당선","서울숲","7560","7964","20241225",""
"20241222","분당선","수원","6466","5819","20241225",""
"20241222","분당선","복정","5","0","20241225",""
"20241222","분당선","수서","11074","11549","20241225",""
"20241222","분당선","대모산입구","2823","2826","20241225",""
"20241222","분당선","개포동","2622","2686","20241225",""
"20241222","분당선","구룡","1664","1684","20241225",""
"20241222","분당선","도곡","3195","3346","20241225",""
"20241222","분당선","한티","8808","8881","20241225",""
"20241222","분당선","선릉","3545","5366","20241225",""
"20241222","과천선","범계","18102","18012","20241225",""
"20241222","과천선","평촌","7381","7199","20241225",""
"20241222","과천선","인덕원","15257","15828","20241225",""
"20241222","과천선","정부과천청사","7321","6311","20241225",""
"20241222","과천선","과천","5351","4543","20241225",""
"20241222","과천선","대공원","2578","2607","20241225",""
"20241222","과천선","경마공원","14703","14832","20241225",""
"20241222","과천선","선바위","12619","6053","20241225",""
"20241222","공항철도 1호선","영종","3241","3220","20241225",""
"20241222","공항철도 1호선","인천공항2터미널","6985","6233","20241225",""
"20241222","공항철도 1호선","인천공항1터미널","14451","15315","20241225",""
"20241222","공항철도 1호선","공항화물청사","957","982","20241225",""
"20241222","공항철도 1호선","운서","7890","8573","20241225",""
"20241222","공항철도 1호선","청라국제도시","4288","4341","20241225",""
"20241222","공항철도 1호선","검암","3813","3747","20241225",""
"20241222","공항철도 1호선","계양","7613","7339","20241225",""
"20241222","공항철도 1호선","김포공항","7752","4734","20241225",""
"20241222","공항철도 1호선","마곡나루(서울식물원)","4052","4680","20241225",""
"20241222","공항철도 1호선","디지털미디어시티","4898","4899","20241225",""
"20241222","공항철도 1호선","홍대입구","18512","16159","20241225",""
"20241222","공항철도 1호선","공덕","1931","2757","20241225",""
"20241222","공항철도 1호선","서울역","14572","14073","20241225",""
"20241222","경춘선","춘천","1475","1264","20241225",""
"20241222","경춘선","남춘천","3003","2996","20241225",""
"20241222","경춘선","김유정","393","352","20241225",""
"20241222","경춘선","강촌","454","344","20241225",""
"20241222","경춘선","백양리","371","292","20241225",""
"20241222","경춘선","굴봉산","135","131","20241225",""
"20241222","경춘선","가평","1847","1615","20241225",""
"20241222","경춘선","상천","285","220","20241225",""
"20241222","경춘선","청평","1730","1583","20241225",""
"20241222","경춘선","대성리","778","385","20241225",""
"20241222","경춘선","마석","2561","2452","20241225",""
"20241222","경춘선","천마산","1004","974","20241225",""
"20241222","경춘선","평내호평","3593","3428","20241225",""
"20241222","경춘선","금곡","810","755","20241225",""
"20241222","경춘선","사릉","1132","1090","20241225",""
"20241222","경춘선","퇴계원","1944","1802","20241225",""
"20241222","경춘선","별내","1588","1349","20241225",""
"20241222","경춘선","갈매","1577","1386","20241225",""
"20241222","경춘선","신내","1330","1339","20241225",""
"20241222","경인선","도화","2481","2480","20241225",""
"20241222","경인선","중동","5435","5103","20241225",""
"20241222","경인선","온수(성공회대입구)","3890","3700","20241225",""
"20241222","경인선","도원","1771","1749","20241225",""
"20241222","경인선","간석","3491","3251","20241225",""
"20241222","경인선","부개","5144","4854","20241225",""
"20241222","경인선","소사","5227","4744","20241225",""
"20241222","경인선","구일","3370","3382","20241225",""
"20241222","경인선","인천","3093","2441","20241225",""
"20241222","경인선","동인천","9625","9228","20241225",""
"20241222","경인선","제물포","5879","5539","20241225",""
"20241222","경인선","주안","12893","11176","20241225",""
"20241222","경인선","동암","10606","10507","20241225",""
"20241222","경인선","백운","4596","4423","20241225",""
"20241222","경인선","부평","24143","23747","20241225",""
"20241222","경인선","송내","13814","13540","20241225",""
"20241222","경인선","부천","23239","22740","20241225",""
"20241222","경인선","역곡","14483","14518","20241225",""
"20241222","경인선","오류동","7317","6610","20241225",""
"20241222","경인선","개봉","12645","12655","20241225",""
"20241222","경의선","운천","8","1","20241225",""
"20241222","경의선","임진강","22","14","20241225",""
"20241222","경의선","문산","3688","4068","20241225",""
"20241222","경의선","파주","697","664","20241225",""
"20241222","경의선","월롱","774","1187","20241225",""
"20241222","경의선","금촌","4362","4735","20241225",""
"20241222","경의선","금릉","3337","3284","20241225",""
"20241222","경의선","운정","4271","4087","20241225",""
"20241222","경의선","야당","6167","6113","20241225",""
"20241222","경의선","탄현","4452","4420","20241225",""
"20241222","경의선","일산","6429","5801","20241225",""
"20241222","경의선","풍산","4419","4179","20241225",""
"20241222","경의선","백마","3998","3847","20241225",""
"20241222","경의선","곡산","355","327","20241225",""
"20241222","경의선","능곡","2737","2593","20241225",""
"20241222","경의선","행신","5244","4895","20241225",""
"20241222","경의선","강매","1576","1475","20241225",""
"20241222","경의선","한국항공대","866","843","20241225",""
"20241222","경의선","수색","1278","1383","20241225",""
"20241222","경의선","디지털미디어시티","1717","1543","20241225",""
"20241222","경의선","가좌","3337","3370","20241225",""
"20241222","경의선","홍대입구","2395","3156","20241225",""
"20241222","경의선","서강대","1370","1342","20241225",""
"20241222","경의선","공덕","2582","1850","20241225",""
"20241222","경의선","효창공원앞","1534","1845","20241225",""
"20241222","경의선","신촌","257","285","20241225",""
"20241222","경의선","서울역","1247","1307","20241225",""
"20241222","경원선","연천","864","927","20241225",""
"20241222","경원선","전곡","1054","1107","20241225",""
"20241222","경원선","청산","98","88","20241225",""
"20241222","경원선","소요산","1669","1708","20241225",""
"20241222","경원선","동두천","1107","1177","20241225",""
"20241222","경원선","보산","1331","1607","20241225",""
"20241222","경원선","동두천중앙","1926","1883","20241225",""
"20241222","경원선","지행","4811","5031","20241225",""
"20241222","경원선","덕정","3722","3830","20241225",""
"20241222","경원선","덕계","3620","3397","20241225",""
"20241222","경원선","양주","5097","4967","20241225",""
"20241222","경원선","녹양","2840","2677","20241225",""
"20241222","경원선","가능","4023","3783","20241225",""
"20241222","경원선","의정부","15514","15304","20241225",""
"20241222","경원선","회룡","8064","8046","20241225",""
"20241222","경원선","망월사","4788","4959","20241225",""
"20241222","경원선","도봉산","6692","4471","20241225",""
"20241222","경원선","도봉","3484","3256","20241225",""
"20241222","경원선","방학","6374","6091","20241225",""
"20241222","경원선","창동","3","0","20241225",""
"20241222","경원선","녹천","2335","2209","20241225",""
"20241222","경원선","월계","3717","3504","20241225",""
"20241222","경원선","광운대","5511","5421","20241225",""
"20241222","경원선","석계","4978","5310","20241225",""
"20241222","경원선","신이문","4814","4513","20241225",""
"20241222","경원선","외대앞","5869","5449","20241225",""
"20241222","경원선","청량리(서울시립대입구)","17196","16265","20241225",""
"20241222","경원선","왕십리(성동구청)","12987","12335","20241225",""
"20241222","경원선","응봉","1042","914","20241225",""
"20241222","경원선","옥수","64","34","20241225",""
"20241222","경원선","한남","1638","1668","20241225",""
"20241222","경원선","서빙고","2383","2695","20241225",""
"20241222","경원선","이촌(국립중앙박물관)","2743","2143","20241225",""
"20241222","경부선","광명","3520","2380","20241225",""
"20241222","경부선","서동탄","924","941","20241225",""
"20241222","경부선","당정","3339","3287","20241225",""
"20241222","경부선","천안","7029","7015","20241225",""
"20241222","경부선","두정","5815","6538","20241225",""
"20241222","경부선","직산","754","817","20241225",""
"20241222","경부선","성환","2887","3298","20241225",""
"20241222","경부선","평택","12958","13769","20241225",""
"20241222","경부선","평택지제","3374","3242","20241225",""
"20241222","경부선","서정리","5807","7523","20241225",""
"20241222","경부선","송탄","3889","4220","20241225",""
"20241222","경부선","진위","1011","1017","20241225",""
"20241222","경부선","오산","8885","9230","20241225",""
"20241222","경부선","오산대","2537","2453","20241225",""
"20241222","경부선","세마","2134","2006","20241225",""
"20241222","경부선","병점","10547","11385","20241225",""
"20241222","경부선","세류","2537","2510","20241225",""
"20241222","경부선","독산","6906","6959","20241225",""
"20241222","경부선","수원","40621","40907","20241225",""
"20241222","경부선","화서","10397","10231","20241225",""
"20241222","경부선","성균관대","9779","10478","20241225",""
"20241222","경부선","의왕","4329","4292","20241225",""
"20241222","경부선","군포","3072","2945","20241225",""
"20241222","경부선","금정","16606","17128","20241225",""
"20241222","경부선","명학","3647","3393","20241225",""
"20241222","경부선","안양","14463","14313","20241225",""
"20241222","경부선","관악","4593","4437","20241225",""
"20241222","경부선","석수","4939","4707","20241225",""
"20241222","경부선","금천구청","6197","6159","20241225",""
"20241222","경부선","가산디지털단지","6116","7135","20241225",""
"20241222","경부선","구로","11860","12130","20241225",""
"20241222","경부선","신길","5009","4583","20241225",""
"20241222","경부선","신도림","2204","2789","20241225",""
"20241222","경부선","영등포","40218","38696","20241225",""
"20241222","경부선","대방","5198","5926","20241225",""
"20241222","경부선","노량진","7734","8328","20241225",""
"20241222","경부선","용산","45463","43099","20241225",""
"20241222","경부선","남영","5797","6135","20241225",""
"20241222","경부선","서울역","11138","3550","20241225",""
"20241222","경강선","성남","664","628","20241225",""
"20241222","경강선","여주","2711","2469","20241225",""
"20241222","경강선","세종대왕릉","281","311","20241225",""
"20241222","경강선","부발","1663","2094","20241225",""
"20241222","경강선","이천","2459","2689","20241225",""
"20241222","경강선","신둔도예촌","1056","1035","20241225",""
"20241222","경강선","곤지암","1757","1759","20241225",""
"20241222","경강선","초월","2050","1990","20241225",""
"20241222","경강선","경기광주","4383","4326","20241225",""
"20241222","경강선","삼동","1167","1106","20241225",""
"20241222","경강선","이매","674","504","20241225",""
"20241222","경강선","판교","3552","3118","20241225",""
"20241222","9호선2~3단계","중앙보훈병원","4708","4506","20241225",""
"20241222","9호선2~3단계","둔촌오륜","1369","1260","20241225",""
"20241222","9호선2~3단계","올림픽공원(한국체대)","10454","10518","20241225",""
"20241222","9호선2~3단계","한성백제","1923","1730","20241225",""
"20241222","9호선2~3단계","송파나루","4114","4453","20241225",""
"20241222","9호선2~3단계","석촌","6277","5519","20241225",""
"20241222","9호선2~3단계","석촌고분","4224","4322","20241225",""
"20241222","9호선2~3단계","삼전","4648","4434","20241225",""
"20241222","9호선2~3단계","종합운동장","4719","3985","20241225",""
"20241222","9호선2~3단계","봉은사","15190","15955","20241225",""
"20241222","9호선2~3단계","삼성중앙","2374","2457","20241225",""
"20241222","9호선2~3단계","선정릉","3830","4413","20241225",""
"20241222","9호선2~3단계","언주","4963","4876","20241225",""
"20241222","9호선","신논현","20545","19903","20241225",""
"20241222","9호선","사평","2089","2115","20241225",""
"20241222","9호선","고속터미널","14047","22211","20241225",""
"20241222","9호선","신반포","2827","2898","20241225",""
"20241222","9호선","구반포","401","398","20241225",""
"20241222","9호선","동작(현충원)","1216","938","20241225",""
"20241222","9호선","흑석(중앙대입구)","4411","4611","20241225",""
"20241222","9호선","노들","3053","2661","20241225",""
"20241222","9호선","노량진","18263","18430","20241225",""
"20241222","9호선","샛강","2212","2123","20241225",""
"20241222","9호선","여의도","13858","12471","20241225",""
"20241222","9호선","국회의사당","6707","6199","20241225",""
"20241222","9호선","당산","11063","10698","20241225",""
"20241222","9호선","선유도","3244","3161","20241225",""
"20241222","9호선","신목동","2130","1911","20241225",""
"20241222","9호선","염창","10180","9738","20241225",""
"20241222","9호선","등촌","6047","6256","20241225",""
"20241222","9호선","증미","3017","2981","20241225",""
"20241222","9호선","가양","12546","12142","20241225",""
"20241222","9호선","양천향교","4805","5078","20241225",""
"20241222","9호선","마곡나루(서울식물원)","9030","8965","20241225",""
"20241222","9호선","신방화","4220","4100","20241225",""
"20241222","9호선","공항시장","2027","2266","20241225",""
"20241222","9호선","김포공항","5843","10880","20241225",""
"20241222","9호선","개화","1137","916","20241225",""
"20241222","8호선","남위례","3905","3894","20241225",""
"20241222","8호선","모란","3050","2538","20241225",""
"20241222","8호선","수진","3779","3532","20241225",""
"20241222","8호선","신흥","3354","3517","20241225",""
"20241222","8호선","단대오거리","6423","6519","20241225",""
"20241222","8호선","남한산성입구(성남법원.검찰청)","7012","6337","20241225",""
"20241222","8호선","산성","3395","3515","20241225",""
"20241222","8호선","복정","5501","5120","20241225",""
"20241222","8호선","장지","10359","9885","20241225",""
"20241222","8호선","문정","7652","7793","20241225",""
"20241222","8호선","가락시장","4417","5250","20241225",""
"20241222","8호선","송파","5241","5311","20241225",""
"20241222","8호선","석촌","5599","6915","20241225",""
"20241222","8호선","잠실(송파구청)","18178","20368","20241225",""
"20241222","8호선","몽촌토성(평화의문)","4297","4323","20241225",""
"20241222","8호선","강동구청","5552","5563","20241225",""
"20241222","8호선","천호(풍납토성)","11564","12891","20241225",""
"20241222","8호선","암사","9312","9013","20241225",""
"20241222","8호선","암사역사공원","2966","2771","20241225",""
"20241222","7호선","온수(성공회대입구)","4389","4303","20241225",""
"20241222","7호선","천왕","5399","5315","20241225",""
"20241222","7호선","광명사거리","12627","12483","20241225",""
"20241222","7호선","철산","11729","11651","20241225",""
"20241222","7호선","가산디지털단지","10284","10005","20241225",""
"20241222","7호선","남구로","7503","7326","20241225",""
"20241222","7호선","대림(구로구청)","10541","10100","20241225",""
"20241222","7호선","신풍","6721","6522","20241225",""
"20241222","7호선","보라매","3838","3985","20241225",""
"20241222","7호선","신대방삼거리","8267","8138","20241225",""
"20241222","7호선","장승배기","4942","4829","20241225",""
"20241222","7호선","상도","6630","6404","20241225",""
"20241222","7호선","숭실대입구(살피재)","6556","6950","20241225",""
"20241222","7호선","남성","6465","6349","20241225",""
"20241222","7호선","이수","10707","9742","20241225",""
"20241222","7호선","내방","6138","6458","20241225",""
"20241222","7호선","고속터미널","16333","11198","20241225",""
"20241222","7호선","반포","3572","3410","20241225",""
"20241222","7호선","논현","7044","7569","20241225",""
"20241222","7호선","학동","8407","8726","20241225",""
"20241222","7호선","강남구청","6366","7117","20241225",""
"20241222","7호선","청담","7253","8015","20241225",""
"20241222","7호선","자양(뚝섬한강공원)","5409","5186","20241225",""
"20241222","7호선","건대입구","9558","10251","20241225",""
"20241222","7호선","어린이대공원(세종대)","11027","10715","20241225",""
"20241222","7호선","군자(능동)","9564","7176","20241225",""
"20241222","7호선","중곡","6211","5858","20241225",""
"20241222","7호선","용마산(용마폭포공원)","3256","3493","20241225",""
"20241222","7호선","사가정","9538","9579","20241225",""
"20241222","7호선","면목","8324","7896","20241225",""
"20241222","7호선","상봉","11004","10246","20241225",""
"20241222","7호선","중화","6112","5973","20241225",""
"20241222","7호선","먹골","5867","5917","20241225",""
"20241222","7호선","태릉입구","5378","4932","20241225",""
"20241222","7호선","공릉(서울과학기술대)","7539","7521","20241225",""
"20241222","7호선","하계","10770","10147","20241225",""
"20241222","7호선","중계","7962","7717","20241225",""
"20241222","7호선","노원","13018","13099","20241225",""
"20241222","7호선","마들","6823","6282","20241225",""
"20241222","7호선","수락산","8227","7908","20241225",""
"20241222","7호선","도봉산","4824","6548","20241225",""
"20241222","7호선","장암","1423","953","20241225",""
"20241222","6호선","신내","1","0","20241225",""
"20241222","6호선","봉화산(서울의료원)","4561","4461","20241225",""
"20241222","6호선","화랑대(서울여대입구)","5679","5255","20241225",""
"20241222","6호선","태릉입구","3721","3929","20241225",""
"20241222","6호선","석계","7365","7713","20241225",""
"20241222","6호선","돌곶이","5747","5276","20241225",""
"20241222","6호선","상월곡(한국과학기술연구원)","3738","3473","20241225",""
"20241222","6호선","월곡(동덕여대)","5844","5700","20241225",""
"20241222","6호선","고려대(종암)","4791","4675","20241225",""
"20241222","6호선","안암(고대병원앞)","5725","5792","20241225",""
"20241222","6호선","보문","4950","4781","20241225",""
"20241222","6호선","창신","1927","1746","20241225",""
"20241222","6호선","동묘앞","7950","7642","20241225",""
"20241222","6호선","신당","5844","6166","20241225",""
"20241222","6호선","청구","2011","1822","20241225",""
"20241222","6호선","약수","2234","2092","20241225",""
"20241222","6호선","버티고개","1256","1394","20241225",""
"20241222","6호선","한강진","13848","15706","20241225",""
"20241222","6호선","이태원","12732","9975","20241225",""
"20241222","6호선","녹사평(용산구청)","3916","4084","20241225",""
"20241222","6호선","삼각지","5529","4634","20241225",""
"20241222","6호선","효창공원앞","3899","3556","20241225",""
"20241222","6호선","공덕","8501","8283","20241225",""
"20241222","6호선","대흥(서강대앞)","4854","4921","20241225",""
"20241222","6호선","상수","8937","9338","20241225",""
"20241222","6호선","합정","11106","10527","20241225",""
"20241222","6호선","망원","12587","13016","20241225",""
"20241222","6호선","마포구청","8211","7722","20241225",""
"20241222","6호선","월드컵경기장(성산)","3089","3182","20241225",""
"20241222","6호선","디지털미디어시티","6400","6809","20241225",""
"20241222","6호선","증산(명지대앞)","5670","5794","20241225",""
"20241222","6호선","새절(신사)","6856","6669","20241225",""
"20241222","6호선","구산","4725","3534","20241225",""
"20241222","6호선","연신내","5","0","20241225",""
"20241222","6호선","독바위","1459","1672","20241225",""
"20241222","6호선","불광","3391","2918","20241225",""
"20241222","6호선","역촌","2275","2692","20241225",""
"20241222","6호선","응암","10386","10081","20241225",""
"20241222","5호선","하남검단산","5487","5272","20241225",""
"20241222","5호선","하남시청(덕풍·신장)","5218","5078","20241225",""
"20241222","5호선","하남풍산","3035","2931","20241225",""
"20241222","5호선","미사","11015","11162","20241225",""
"20241222","5호선","강일","3364","3124","20241225",""
"20241222","5호선","마천","3898","3925","20241225",""
"20241222","5호선","거여","5278","5153","20241225",""
"20241222","5호선","개롱","3356","3687","20241225",""
"20241222","5호선","오금","1662","1694","20241225",""
"20241222","5호선","방이","4655","4520","20241225",""
"20241222","5호선","올림픽공원(한국체대)","4082","3657","20241225",""
"20241222","5호선","둔촌동","6280","6309","20241225",""
"20241222","5호선","상일동","7165","7518","20241225",""
"20241222","5호선","고덕","4946","4827","20241225",""
"20241222","5호선","명일","5740","5602","20241225",""
"20241222","5호선","굽은다리(강동구민회관앞)","6368","6122","20241225",""
"20241222","5호선","길동","5350","5322","20241225",""
"20241222","5호선","강동","10918","10843","20241225",""
"20241222","5호선","천호(풍납토성)","14609","13508","20241225",""
"20241222","5호선","광나루(장신대)","7129","7046","20241225",""
"20241222","5호선","아차산(어린이대공원후문)","10187","10028","20241225",""
"20241222","5호선","군자(능동)","7608","8604","20241225",""
"20241222","5호선","장한평","10063","9988","20241225",""
"20241222","5호선","답십리","8533","7802","20241225",""
"20241222","5호선","마장","3497","3385","20241225",""
"20241222","5호선","왕십리(성동구청)","2862","3655","20241225",""
"20241222","5호선","행당","4270","3977","20241225",""
"20241222","5호선","신금호","3331","3673","20241225",""
"20241222","5호선","청구","1999","2026","20241225",""
"20241222","5호선","동대문역사문화공원(DDP)","1340","1493","20241225",""
"20241222","5호선","을지로4가","2118","2329","20241225",""
"20241222","5호선","종로3가","11712","10776","20241225",""
"20241222","5호선","광화문(세종문화회관)","20779","21050","20241225",""
"20241222","5호선","서대문","6086","5917","20241225",""
"20241222","5호선","충정로(경기대입구)","1817","1780","20241225",""
"20241222","5호선","애오개","3175","3070","20241225",""
"20241222","5호선","공덕","5963","5934","20241225",""
"20241222","5호선","마포","6520","6446","20241225",""
"20241222","5호선","여의나루","7920","10377","20241225",""
"20241222","5호선","여의도","11728","11968","20241225",""
"20241222","5호선","신길","2844","2953","20241225",""
"20241222","5호선","영등포시장","7697","7727","20241225",""
"20241222","5호선","영등포구청","2035","1880","20241225",""
"20241222","5호선","양평","3081","3053","20241225",""
"20241222","5호선","오목교(목동운동장앞)","12201","12383","20241225",""
"20241222","5호선","목동","8586","8929","20241225",""
"20241222","5호선","신정(은행정)","7065","6325","20241225",""
"20241222","5호선","까치산","16669","16113","20241225",""
"20241222","5호선","화곡","16350","15333","20241225",""
"20241222","5호선","우장산","7772","7903","20241225",""
"20241222","5호선","발산","12550","12952","20241225",""
"20241222","5호선","마곡","4688","4955","20241225",""
"20241222","5호선","송정","4031","3993","20241225",""
"20241222","5호선","김포공항","10864","7404","20241225",""
"20241222","5호선","개화산","3203","3276","20241225",""
"20241222","5호선","방화","4002","3908","20241225",""
"20241222","4호선","남태령","6960","12862","20241225",""
"20241222","4호선","사당","20764","19011","20241225",""
"20241222","4호선","총신대입구(이수)","12634","13731","20241225",""
"20241222","4호선","동작(현충원)","799","855","20241225",""
"20241222","4호선","이촌(국립중앙박물관)","7528","7782","20241225",""
"20241222","4호선","신용산","14710","15481","20241225",""
"20241222","4호선","삼각지","5150","6478","20241225",""
"20241222","4호선","숙대입구(갈월)","10551","10013","20241225",""
"20241222","4호선","서울역","7056","19445","20241225",""
"20241222","4호선","회현(남대문시장)","13426","13540","20241225",""
"20241222","4호선","명동","33100","36730","20241225",""
"20241222","4호선","충무로","13449","13658","20241225",""
"20241222","4호선","동대문역사문화공원(DDP)","15567","13274","20241225",""
"20241222","4호선","동대문","9736","10567","20241225",""
"20241222","4호선","혜화","29640","30435","20241225",""
"20241222","4호선","한성대입구(삼선교)","8750","8727","20241225",""
"20241222","6호선","광흥창(서강)","4899","4753","20241225",""
"20241222","4호선","성신여대입구(돈암)","15464","14930","20241225",""
"20241222","4호선","길음","14405","14057","20241225",""
"20241222","4호선","미아사거리","17328","16526","20241225",""
"20241222","4호선","미아(서울사이버대학)","9545","8784","20241225",""
"20241222","4호선","수유(강북구청)","23357","22682","20241225",""
"20241222","4호선","쌍문","18129","16622","20241225",""
"20241222","4호선","창동","17012","17673","20241225",""
"20241222","4호선","노원","14974","15928","20241225",""
"20241222","4호선","상계","11800","11002","20241225",""
"20241222","4호선","당고개","6063","5607","20241225",""
"20241222","3호선","오금","3081","2921","20241225",""
"20241222","3호선","경찰병원","3187","3326","20241225",""
"20241222","3호선","가락시장","4777","4811","20241225",""
"20241222","3호선","수서","12614","12813","20241225",""
"20241222","3호선","일원","4176","4297","20241225",""
"20241222","3호선","대청","4931","4957","20241225",""
"20241222","3호선","학여울","1194","1221","20241225",""
"20241222","3호선","대치","5610","5344","20241225",""
"20241222","3호선","도곡","2493","2495","20241225",""
"20241222","3호선","매봉","4998","4920","20241225",""
"20241222","3호선","양재(서초구청)","16083","17483","20241225",""
"20241222","3호선","남부터미널(예술의전당)","20096","20822","20241225",""
"20241222","3호선","교대(법원.검찰청)","6728","3398","20241225",""
"20241222","3호선","고속터미널","55222","54090","20241225",""
"20241222","3호선","잠원","2465","2401","20241225",""
"20241222","3호선","신사","14812","14876","20241225",""
"20241222","3호선","압구정","17037","17751","20241225",""
"20241222","3호선","옥수","5369","5647","20241225",""
"20241222","3호선","금호","4767","4686","20241225",""
"20241222","3호선","약수","7407","7422","20241225",""
"20241222","3호선","동대입구","6573","7329","20241225",""
"20241222","3호선","충무로","5","0","20241225",""
"20241222","3호선","을지로3가","6277","6075","20241225",""
"20241222","3호선","종로3가","5644","7224","20241225",""
"20241222","3호선","안국","16156","16985","20241225",""
"20241222","3호선","경복궁(정부서울청사)","16503","17325","20241225",""
"20241222","3호선","독립문","4625","5018","20241225",""
"20241222","3호선","무악재","2233","2372","20241225",""
"20241222","3호선","홍제","10685","10194","20241225",""
"20241222","3호선","녹번","8240","7479","20241225",""
"20241222","3호선","불광","10917","11939","20241225",""
"20241222","3호선","연신내","22306","21533","20241225",""
"20241222","3호선","구파발","13112","13087","20241225",""
"20241222","3호선","지축","4298","4115","20241225",""
"20241222","2호선","용두(동대문구청)","1409","1431","20241225",""
"20241222","2호선","신정네거리","5836","5793","20241225",""
"20241222","2호선","양천구청","3706","3823","20241225",""
"20241222","2호선","도림천","551","655","20241225",""
"20241222","2호선","신설동","3497","3336","20241225",""
"20241222","2호선","신답","867","932","20241225",""
"20241222","2호선","용답","1995","1972","20241225",""
"20241222","2호선","충정로(경기대입구)","4633","5167","20241225",""
"20241222","2호선","아현","6332","5972","20241225",""
"20241222","2호선","이대","9881","11118","20241225",""
"20241222","2호선","신촌","29041","28546","20241225",""
"20241222","2호선","홍대입구","80533","82513","20241225",""
"20241222","2호선","합정","27144","28907","20241225",""
"20241222","2호선","당산","9752","10457","20241225",""
"20241222","2호선","영등포구청","9881","10184","20241225",""
"20241222","2호선","문래","10685","11422","20241225",""
"20241222","2호선","신도림","34576","34054","20241225",""
"20241222","2호선","대림(구로구청)","17759","18324","20241225",""
"20241222","2호선","구로디지털단지","28798","27846","20241225",""
"20241222","2호선","신대방","17018","16497","20241225",""
"20241222","2호선","신림","38395","37655","20241225",""
"20241222","2호선","봉천","14302","13902","20241225",""
"20241222","2호선","서울대입구(관악구청)","28670","28836","20241225",""
"20241222","2호선","낙성대(강감찬)","17906","18155","20241225",""
"20241222","2호선","사당","32053","31726","20241225",""
"20241222","2호선","방배","7898","8131","20241225",""
"20241222","2호선","서초","16660","15561","20241225",""
"20241222","2호선","교대(법원.검찰청)","11523","13624","20241225",""
"20241222","2호선","강남","40219","39205","20241225",""
"20241222","2호선","역삼","14303","14817","20241225",""
"20241222","2호선","선릉","18380","15644","20241225",""
"20241222","2호선","삼성(무역센터)","35648","33076","20241225",""
"20241223","6호선","구산","9121","6902","20241226",""
"20241223","중앙선","지평","43","48","20241226",""
"20241223","중앙선","용문","1870","1769","20241226",""
"20241223","중앙선","원덕","313","323","20241226",""
"20241223","중앙선","양평","3719","3669","20241226",""
"20241223","중앙선","오빈","277","255","20241226",""
"20241223","중앙선","아신","499","493","20241226",""
"20241223","중앙선","국수","767","755","20241226",""
"20241223","중앙선","신원","265","253","20241226",""
"20241223","중앙선","양수","1865","1848","20241226",""
"20241223","중앙선","운길산","526","461","20241226",""
"20241223","중앙선","팔당","644","732","20241226",""
"20241223","중앙선","도심","2652","2069","20241226",""
"20241223","중앙선","덕소","5695","5714","20241226",""
"20241223","중앙선","양정","489","423","20241226",""
"20241223","중앙선","도농","10627","9637","20241226",""
"20241223","중앙선","구리","8915","9300","20241226",""
"20241223","중앙선","양원","3412","3300","20241226",""
"20241223","중앙선","망우","8156","7719","20241226",""
"20241223","중앙선","상봉","6091","6175","20241226",""
"20241223","중앙선","중랑","5610","5414","20241226",""
"20241223","중앙선","회기","27346","25956","20241226",""
"20241223","장항선","신창(순천향대)","1141","1186","20241226",""
"20241223","장항선","온양온천","4779","4949","20241226",""
"20241223","장항선","배방","1293","1256","20241226",""
"20241223","장항선","탕정","2023","1802","20241226",""
"20241223","장항선","아산","4029","3542","20241226",""
"20241223","장항선","쌍용(나사렛대)","3245","3080","20241226",""
"20241223","장항선","봉명","1478","1472","20241226",""
"20241223","일산선","대화","14467","10929","20241226",""
"20241223","일산선","주엽","10813","10989","20241226",""
"20241223","일산선","정발산","7271","7239","20241226",""
"20241223","일산선","마두","8783","8914","20241226",""
"20241223","일산선","백석","11147","11232","20241226",""
"20241223","일산선","대곡","3274","2341","20241226",""
"20241223","일산선","화정","18588","18909","20241226",""
"20241223","일산선","원당","11989","11379","20241226",""
"20241223","일산선","삼송","21548","20640","20241226",""
"20241223","일산선","지축","1","0","20241226",""
"20241223","일산선","원흥","12204","11729","20241226",""
"20241223","우이신설선","신설동","2588","2405","20241226",""
"20241223","우이신설선","보문","1872","1830","20241226",""
"20241223","우이신설선","성신여대입구(돈암)","3904","4038","20241226",""
"20241223","우이신설선","정릉","5055","4761","20241226",""
"20241223","우이신설선","북한산보국문","6630","6288","20241226",""
"20241223","우이신설선","솔샘","6407","6107","20241226",""
"20241223","우이신설선","삼양사거리","2721","2773","20241226",""
